Id,Lokacija,Leto,Sobe,Kvadratura,Agencija,Cena
6271292,SP. ŠIŠKA,1943,4.5,146.1,Mreža nepremičnin d.o.o.,369000.0
6271312,LJ. BEŽIGRAD,1961,2.0,62.6,MP PROJEKT d.o.o.,154900.0
6271336,"LJ. CENTER, STILSKO STAROMEŠČANSKO STANOVANJE",1930,4.5,125.0,ABC nepremičnine d.o.o.,460000.0
6271437,ROŽNA DOLINA,2019,4.0,119.9,Rocco nepremičnine d.o.o.,668186.99
6271441,ROŽNA DOLINA,2019,3.0,97.2,Rocco nepremičnine d.o.o.,541989.35
6271442,ROŽNA DOLINA,2019,3.0,75.8,Rocco nepremičnine d.o.o.,444397.76
6271444,ROŽNA DOLINA,2019,2.0,62.1,Rocco nepremičnine d.o.o.,366343.2
6271483,"BS 3, LJ. - BEŽIGRAD",1978,4.0,95.2,Zasebna ponudba,225000.0
6271485,"LJ. VIČ, VIŠKA CESTA",1984,1.5,42.8,Zasebna ponudba,134000.0
6271561,"LJ. ŠIŠKA, ZGORNJE GAMELJNE",1960,5.0,222.0,Mezanin nepremičnine d.o.o.,253000.0
6271628,"LJ. ŠIŠKA, BLIŽINA MOSTECA",1960,5.0,100.0,Larimar nepremičnine d.o.o.,139900.0
6271984,LJ. CENTER,1933,3.0,81.8,"Stoja trade, d.o.o., Ljubljana",299000.0
6271990,"KOSEZE, TERASASTI BLOKI - ATRIJSKO",1978,2.0,62.0,Fortuna int. d.o.o.,205000.0
6272155,"LJ. CENTER, TOP LOKACIJA V CENTRU - RIMSKA CESTA",1897,4.5,105.0,ABC nepremičnine d.o.o.,360000.0
6272164,"DRAVLJE, SMRTNIKOVA",1986,2.0,49.6,Tanal d.o.o.,147000.0
6272280,"LJ. VIČ, CESTA DVEH CESARJEV",1917,2.5,44.8,Rocco nepremičnine d.o.o.,89000.0
6272463,LJ. CENTER,1920,2.0,28.3,Garant - Gabrijela Smuk s.p.,129000.0
6272503,"ČRNUČE, NASELJE MED ČEŠNJAMI",2019,3.0,84.01,"ENOTA real estate, nepremičninsko posredovanje, Eva Golc, s.p",239500.0
6272517,LJ. CENTER,1956,3.0,105.0,Mezanin nepremičnine d.o.o.,400000.0
6272518,"LJ. CENTER, CIRIL - METODOV TRG",1756,4.0,128.2,ZWELO online nepremičninske storitve d.o.o.,307000.0
6272585,LJ. BEŽIGRAD,2002,3.0,82.0,Real Go d.o.o.,189000.0
6272643,LJ. ŠIŠKA,1972,1.0,34.4,PERFEKT B d.o.o.,119000.0
6272676,DRAVLJE,2018,5.0,120.0,Rocco nepremičnine d.o.o.,418000.0
6272677,DRAVLJE,2018,4.0,126.0,Rocco nepremičnine d.o.o.,405000.0
6272799,LJ. BEŽIGRAD,2014,4.0,115.6,MESTO NEPREMIČNIN d.o.o.,469000.0
6272809,LJ. ŠIŠKA,1935,2.0,48.2,"Aeon nepremičnine, d.o.o., Century 21 Emona",126500.0
6272817,VEVČE,1955,3.0,70.7,LJUBLJANA NEPREMIČNINE d.o.o.,163000.0
6272818,"LJ. CENTER, SLOMŠKOVA ULICA",1940,2.5,82.0,ZWELO online nepremičninske storitve d.o.o.,350000.0
6272955,LJ. CENTER,1700,2.0,81.7,LJUBLJANA NEPREMIČNINE d.o.o.,360000.0
6273215,ČRNUČE,1980,1.0,44.5,Fesst nepremičnine d.o.o.,133000.0
6273254,"LJ. VIČ, PRITLIČJE Z MANJŠO TERASO",2007,3.0,50.0,"Property d.o.o., PE Ljubljana",170000.0
6273327,"LJ. MOSTE, KAJUHOVA ULICA",1966,3.0,69.4,HABIT d.o.o.,189000.0
6273405,LJ. BEŽIGRAD,1954,2.5,75.8,APOLONIJ nepremičnine d.o.o.,167000.0
6273462,LJ. ŠIŠKA,2020,4.0,81.4,RCN d.o.o.,249280.0
6273475,LJ. ŠIŠKA,2020,3.0,78.9,RCN d.o.o.,223299.0
6273554,"SAVSKO NASELJE, BEŽIGRAD",1957,3.0,89.4,Zasebna ponudba,229000.0
6273654,"POLJE, GRAJZERJEVA ULICA",1988,1.5,48.0,ZWELO online nepremičninske storitve d.o.o.,137000.0
6273805,"LJ. BEŽIGRAD, LINHARTOVA CESTA",1962,3.0,81.0,"Abstract nepremičnine, Igor Kerin s.p.",225000.0
6273832,"SP. ŠIŠKA, CELOVŠKA CESTA",1942,3.0,80.4,Gradina d.o.o.,287000.0
6273998,LJ. BEŽIGRAD,1972,3.5,122.0,Akva d.o.o. PE nepremičnine,349000.0
6274022,LJ. ŠIŠKA,1938,2.5,69.8,Avenija nepremičnin d.o.o.,227000.0
6274107,SAVSKO NASELJE,1972,3.5,122.3,LJUBLJANA NEPREMIČNINE d.o.o.,349000.0
6274265,LJ. BEŽIGRAD,1978,4.0,110.0,Rocco nepremičnine d.o.o.,274000.0
6274401,ŠTEPANJSKO NASELJE,1976,3.0,84.0,Zasebna ponudba,218000.0
6274462,LJ. CENTER,2006,4.0,127.0,"Aeon nepremičnine, d.o.o., Century 21 Emona",419000.0
6274502,LJ. CENTER,1938,3.0,81.8,LJUBLJANA NEPREMIČNINE d.o.o.,320000.0
6274643,"RUDNIK, NA ROBU LJ. GOLOVCA - VINTERCA",1958,3.0,84.0,Fortuna int. d.o.o.,150000.0
6274698,LJ. CENTER,2019,3.0,81.46,"GB nepremičnine, Goran Barišić s.p.",396364.82
6274701,LJ. CENTER,2019,3.0,81.52,"GB nepremičnine, Goran Barišić s.p.",389937.71
6274703,"LJ. BEŽIGRAD, MAJARONOVA ULICA",1957,3.0,89.4,ZWELO online nepremičninske storitve d.o.o.,249000.0
6274704,LJ. CENTER,2019,3.0,92.27,"GB nepremičnine, Goran Barišić s.p.",441124.58
6274713,LJ. CENTER,2019,5.0,171.89,"GB nepremičnine, Goran Barišić s.p.",983679.9
6274725,"LJ. CENTER, TRUBARJEVA CESTA",1983,1.0,38.5,ZWELO online nepremičninske storitve d.o.o.,200000.0
6274739,LJ. CENTER,2019,3.0,205.35,"GB nepremičnine, Goran Barišić s.p.",936758.92
6274741,LJ. CENTER,2019,5.0,234.08,"GB nepremičnine, Goran Barišić s.p.",835358.4
6274746,ZALOG,2019,1.0,57.83,"GB nepremičnine, Goran Barišić s.p.",156000.0
6274750,ZALOG,2019,3.0,67.55,"GB nepremičnine, Goran Barišić s.p.",203000.0
6274752,ZALOG,2019,3.0,69.22,"GB nepremičnine, Goran Barišić s.p.",203000.0
6274804,"LJ. CENTER, BLIŽINA DRAME",1932,5.0,172.9,"Stoja trade, d.o.o., Ljubljana",749000.0
6274861,LJ. ŠIŠKA,1971,4.0,72.4,Mezanin nepremičnine d.o.o.,188000.0
6274869,"LJ. MOSTE, BLIŽINA TRŽNICE",1935,3.0,55.0,FIRMA nepremičnine Martinović & Co. k.d.,125000.0
6274932,DRAVLJE,1981,2.0,53.3,"Nepremičnine KLEMENČIČ, Borut Klemenčič Hočevar s.p.",140000.0
6274938,LJ. VIČ,1937,3.0,77.1,"STAN nepremičnine d.o.o., Ljubljana",265000.0
6274982,KODELJEVO,1977,2.0,66.0,"M nepremičnine, Milena Jančič s.p.",130000.0
6275003,"LJ. VIČ, TRŽASKA CESTA",1987,2.0,63.0,ZWELO online nepremičninske storitve d.o.o.,168000.0
6275025,POLJE,1973,1.0,35.6,Mreža nepremičnin d.o.o.,117500.0
6275107,LJ. MOSTE,1935,2.0,55.0,FIRMA nepremičnine Martinović & Co. k.d.,125000.0
6275110,"RAPOVA JAMA, TOPNIŠKA ULICA",1964,3.0,68.1,Nepremičnine Plus d.o.o.,169000.0
6275118,ŠENTVID,2002,2.0,49.08,Mezanin nepremičnine d.o.o.,137000.0
6275149,"LJ. CENTER, POD GOLOVCEM",2019,2.0,84.6,Agencija Katja d.o.o.,270000.0
6275160,"LJ. CENTER, POD GOLOVCEM",2019,3.0,101.55,Agencija Katja d.o.o.,410000.0
6275165,"ZG. ŠIŠKA, GORAZDOVA ULICA",1961,3.0,70.0,Zasebna ponudba,167000.0
6275167,"LJ. CENTER, POD GOLOVCEM",2019,3.0,140.26,Agencija Katja d.o.o.,515000.0
6275173,"LJ. CENTER, POD GOLOVCEM",2019,4.0,157.5,Agencija Katja d.o.o.,550000.0
6275315,LJ. CENTER,1830,4.5,131.0,Rocco nepremičnine d.o.o.,490000.0
6275324,LJ. ŠIŠKA,1990,1.0,36.0,Bidom d.o.o.,75000.0
6275533,"LJ. CENTER, POD GOLOVCEM",2019,4.0,140.26,Agencija Katja d.o.o.,515000.0
6275541,"LJ. CENTER, POD GOLOVCEM",2019,4.0,101.55,Agencija Katja d.o.o.,410000.0
6275567,"LJ. CENTER, KERSNIKOVA ULICA",1958,1.0,30.0,ZWELO online nepremičninske storitve d.o.o.,125000.0
6275570,"LJ. CENTER, SLOMŠKOVA ULICA",1993,1.0,42.9,ZWELO online nepremičninske storitve d.o.o.,135000.0
6275605,"ROŽNA DOLINA, DUPLEX, NE SPREGLEJTE",1992,5.0,294.5,"YES NEPREMIČNINE, nepremičninska agencija, d.o.o.",430000.0
6275800,LJ. CENTER,2019,4.0,93.9,"GB nepremičnine, Goran Barišić s.p.",431030.43
6275803,LJ. CENTER,2019,4.0,105.57,"GB nepremičnine, Goran Barišić s.p.",472251.6
6276018,DRAVLJE,1970,2.0,47.7,Mreža nepremičnin d.o.o.,141000.0
6276058,"LJ. ŠIŠKA, ODPRT POGLED NA PARK",1966,1.0,33.3,PERFEKT B d.o.o.,101500.0
6276116,FUŽINE,1984,1.0,38.0,Mreža nepremičnin d.o.o.,138000.0
6276117,LJ. VIČ,2008,3.0,100.2,Mreža nepremičnin d.o.o.,290000.0
6276201,BS 3,1975,3.0,79.5,Mezanin nepremičnine d.o.o.,195000.0
6276229,"LJ. ŠIŠKA, BROD",2004,2.5,91.2,Avenija nepremičnin d.o.o.,267000.0
6276241,"SAVLJE, KUMROVŠKA ULICA",1974,3.0,67.9,ZWELO online nepremičninske storitve d.o.o.,165000.0
6276248,"LJ. CENTER, STARA LJ, BREG",1650,3.0,76.1,Agencija Katja d.o.o.,249000.0
6276314,"NOVE JARŠE, CLEVELANDSKA ULICA",1981,4.0,108.8,Zasebna ponudba,258000.0
6276490,"ZG. ŠIŠKA, OB TRŽNICI",1895,1.0,34.8,"Nepremičninska agencija ""TLORIS"" Miro Torić s.p., Poslovna enota",115000.0
6276594,"POLJE, KAŠELJ",2006,3.0,77.0,Rocco nepremičnine d.o.o.,212000.0
6276599,"POLJE, KAŠELJ",2006,2.0,41.4,Rocco nepremičnine d.o.o.,139000.0
6276611,FUŽINE,1984,3.0,74.4,MESTO NEPREMIČNIN d.o.o.,210000.0
6276617,FUŽINE,1985,3.5,88.45,LJUBLJANA NEPREMIČNINE d.o.o.,226000.0
6276659,"SAVSKO NASELJE, 1A BIVANJE Z RAZGLEDOM",1963,3.0,81.0,Studio 68 d.o.o.,205000.0
6276665,LJ. BEŽIGRAD,1973,1.0,43.7,KREATIVDOM d.o.o.,138000.0
6276863,"LJ. BEŽIGRAD, 1A LOKACIJA",2000,5.0,145.5,Studio 68 d.o.o.,385000.0
6277094,"TRNOVO, TRNOVSKA VRATA",2005,5.0,213.35,Real Go d.o.o.,697000.0
6277231,"LJ. CENTER, MESARSKA",2006,3.0,84.1,ABA d.o.o.,320000.0
6277233,"LJ. VIČ, TRŽAŠKA CESTA",2009,4.0,96.2,ABA d.o.o.,298000.0
6277234,LJ. BEŽIGRAD,1998,4.0,155.68,LJUBLJANA NEPREMIČNINE d.o.o.,499000.0
6277364,"LJ. MOSTE, PREGLOV TRG",1984,3.0,74.4,ZWELO online nepremičninske storitve d.o.o.,200000.0
6277402,NOVE JARŠE,1965,5.0,162.8,MKA nepremičnine d.o.o.,207000.0
6277423,NOVE JARŠE,1965,5.0,162.8,MESTO NEPREMIČNIN d.o.o.,207000.0
6277444,"LJ. BEŽIGRAD, DUNAJSKA CESTA, BS4",2001,3.0,72.2,"ENOTA real estate, nepremičninsko posredovanje, Eva Golc, s.p",268000.0
6277477,"LJ. ŠIŠKA, SPODNJA, KAVŠKOVA ULICA",1937,3.0,81.9,Zasebna ponudba,237000.0
6277552,BS 3,1978,4.0,96.7,MESTO NEPREMIČNIN d.o.o.,225000.0
6277614,DRAVLJE,1982,4.0,99.7,"Stoja trade, d.o.o., Ljubljana",289000.0
6277624,VIŽMARJE,1967,3.0,59.1,ABC nepremičnine d.o.o.,145000.0
6277646,ČRNUČE,1988,1.5,46.4,LJUBLJANA NEPREMIČNINE d.o.o.,120000.0
6277670,LJ. ŠIŠKA,1952,3.0,92.0,Zasebna ponudba,190000.0
6277912,LJ. VIČ,1950,2.0,42.7,ABC nepremičnine d.o.o.,139000.0
6277947,LJ. BEŽIGRAD,2014,4.0,104.0,Roni nepremičnine d.o.o.,480000.0
6277974,VIŽMARJE,2020,1.0,40.2,Mreža nepremičnin d.o.o.,136495.0
6278037,"LJ. BEŽIGRAD, ZUPANČIČEVA JAMA",1989,3.0,80.6,Proneo d.o.o.,229000.0
6278060,"LJ. BEŽIGRAD, BRINJE - MIRNA OKOLICA, POGLED NA PARK",1964,2.5,65.0,KREATIVDOM d.o.o.,167000.0
6278201,LJ. MOSTE,2007,4.0,88.0,MESTO NEPREMIČNIN d.o.o.,179000.0
6278460,LJ. ŠIŠKA,1943,3.0,86.6,Mezanin nepremičnine d.o.o.,179000.0
6278590,LJ. BEŽIGRAD,1975,5.0,124.4,Mezanin nepremičnine d.o.o.,208000.0
6278604,DOLGI MOST,2004,1.0,59.3,MESTO NEPREMIČNIN d.o.o.,139000.0
6278716,"DRAVLJE, REGENTOVA C/PLEŠIČEVA U",2019,4.0,96.29,Modra Vila d.o.o.,376106.0
6278720,"DRAVLJE, REGENTOVA C/PLEŠIČEVA U",2019,4.0,79.97,Modra Vila d.o.o.,361350.0
6278740,"LJ. CENTER, SLOMŠKOVA ULICA",1940,3.0,82.0,Gradex nepremičnine d.o.o.,350000.0
6278771,BIZOVIK,1850,2.5,50.0,Casa 69 d.o.o.,104000.0
6278836,"LJ. ŠIŠKA, POD ŠMARNO GORO",1960,5.0,151.0,Zasebna ponudba,253400.0
6278937,LJ. VIČ,2004,3.0,86.0,MESTO NEPREMIČNIN d.o.o.,215000.0
6278980,"ČRNUČE, SPODNJE TOBAČNA",2000,2.0,73.7,Zasebna ponudba,182000.0
6279039,"MURGLE, LJ.",2020,3.0,90.18,IMI Stil d.o.o.,450467.0
6279046,ČRNUČE,2019,3.0,94.06,"GB nepremičnine, Goran Barišić s.p.",272040.0
6279053,ČRNUČE,2019,3.0,100.5,"GB nepremičnine, Goran Barišić s.p.",285795.0
6279069,"MURGLE, LJ.",2020,4.0,107.46,IMI Stil d.o.o.,588314.0
6279175,"DRAVLJE, BRILEJEVA ULICA",1982,4.0,99.7,Zasebna ponudba,289000.0
6279233,"MURGLE, LJ.",2020,5.0,133.93,IMI Stil d.o.o.,661893.0
6279270,LJ. ŠIŠKA,1969,3.0,89.7,MKA nepremičnine d.o.o.,210000.0
6279310,"LJ. CENTER, VRTAČA",1964,3.0,87.0,ZWELO online nepremičninske storitve d.o.o.,290000.0
6279344,LJ. CENTER,1933,3.0,120.0,Rocco nepremičnine d.o.o.,600000.0
6279372,LJ. CENTER,1929,3.0,126.8,"Nepremičninska družba d.o.o., PE RE/MAX Vogal",295000.0
6279406,FUŽINE,1985,3.5,68.7,Akva d.o.o. PE nepremičnine,179000.0
6279438,LJ. CENTER,1890,5.0,211.9,"Stoja trade, d.o.o., Ljubljana",850000.0
6279449,LJ. CENTER,2020,2.0,59.05,"Stoja trade, d.o.o., Ljubljana",259915.0
6279515,LJ. BEŽIGRAD,1964,2.5,56.5,MESTO NEPREMIČNIN d.o.o.,167000.0
6279518,"STARA LJ., CIRIL M. TRG",1760,4.5,140.0,Zasebna ponudba,2395.0
6279627,"MURGLE, LJ.",2020,4.0,109.38,IMI Stil d.o.o.,766343.0
6279635,"LJ. ŠIŠKA, TRG KOMANDANTA STANETA 15 V LJUB",2008,2.0,55.5,Abaka d.o.o.,175000.0
6279648,RAKOVA JELŠA,1957,3.0,103.0,MESTO NEPREMIČNIN d.o.o.,165000.0
6279748,"LJ. CENTER, OBJEKT SITULA, VILHARJEVA CESTA",2013,3.0,106.5,Zasebna ponudba,410000.0
6279755,LJ. BEŽIGRAD,1972,3.5,122.0,Blok d.o.o.,349000.0
6279790,BROD,2003,2.0,52.1,Rocco nepremičnine d.o.o.,179000.0
6279822,ČRNUČE,2000,2.0,73.7,Mreža nepremičnin d.o.o.,182000.0
6279870,LITOSTROJ,2020,3.0,80.1,RCN d.o.o.,243933.0
6279871,LJ. ŠIŠKA,2020,4.0,81.4,RCN d.o.o.,249280.0
6279920,LJ. CENTER,1929,3.0,126.0,Arcimboldo d.o.o.,295000.0
6279931,SP. KAŠELJ,1999,3.5,89.3,"STAN nepremičnine d.o.o., Ljubljana",275000.0
6280040,ČRNUČE,2019,3.0,92.4,"GB nepremičnine, Goran Barišić s.p.",264368.0
6280047,ČRNUČE,2019,2.0,132.65,"GB nepremičnine, Goran Barišić s.p.",239000.0
6280050,ČRNUČE,2019,3.0,94.44,"GB nepremičnine, Goran Barišić s.p.",299871.0
6280055,ČRNUČE,2019,2.5,101.98,"GB nepremičnine, Goran Barišić s.p.",217031.0
6280122,DRAVLJE,1978,3.0,78.9,"Stoja trade, d.o.o., Ljubljana",189000.0
6280246,"PRULE, VSTOP V CENTER LJ Z GARAZO",1967,3.0,69.0,Zasebna ponudba,235000.0
6280266,LJ. CENTER,1969,3.0,76.6,Bartana d.o.o.,249000.0
6280308,LJ. CENTER,1763,3.0,76.8,"Aeon nepremičnine, d.o.o., Century 21 Emona",249000.0
6280312,ŠTEPANJSKO NASELJE,1976,3.0,89.2,KREATIVDOM d.o.o.,218000.0
6280325,"LJ. CENTER, SITULA",2012,3.0,105.7,"STAN nepremičnine d.o.o., Ljubljana",410000.0
6280504,TRNOVO,2005,4.5,213.0,Rocco nepremičnine d.o.o.,665000.0
6280577,"LJ. MOSTE, ŠTEPANJSKO NASELJE",1976,3.0,89.2,"STAN nepremičnine d.o.o., Ljubljana",218000.0
6280629,LJ. BEŽIGRAD,2001,1.0,40.6,Zasebna ponudba,210000.0
6280783,"LJ. CENTER, SITULA",2012,3.0,105.7,Impressa d.o.o.,410000.0
6280852,"LJ. ŠIŠKA, GAMELJNE",2019,4.0,119.95,"Coinhab, d.o.o.",395000.0
6280909,ZG. ŠIŠKA,1964,3.0,69.4,Bartana d.o.o.,169000.0
6280912,LJ. CENTER,1886,4.5,202.0,LJUBLJANA NEPREMIČNINE d.o.o.,850000.0
6280921,"LJ. CENTER, SITULA",2012,3.0,105.7,"Nepremičninska družba d.o.o., PE RE/MAX Vogal",410000.0
6280957,LJ. VIČ,1950,2.0,42.7,"Stoja trade, d.o.o., Ljubljana",139000.0
6281012,"LJ. CENTER, ILIRSKA CESTA",1954,2.0,72.2,"Nepremičninska agencija ""TLORIS"" Miro Torić s.p., Poslovna enota",199000.0
6281026,"BS 3, MAROLTOVA",1977,2.0,57.7,NeSta d.o.o.,155000.0
6281042,ŠENTVID,1903,3.0,59.1,Mreža nepremičnin d.o.o.,145000.0
6281047,"PRULE, ZVONARSKA ULICA",1960,3.0,69.0,Zasebna ponudba,235000.0
6281060,"ROŽNA DOLINA, MIRNA LOKACIJA OB VILI PODROŽNIK",2019,3.0,84.66,Rocco nepremičnine d.o.o.,460000.0
6281070,"LJ. CENTER, ROŽNA DOLINA",2019,4.0,130.29,Rocco nepremičnine d.o.o.,695000.0
6281079,"MURGLE, LJ.",2020,3.0,90.18,IMI Stil d.o.o.,455903.0
6281080,"ROŽNA DOLINA, MIRNA LOKACIJA OB VILI PODROŽNIK",2019,4.0,123.06,Rocco nepremičnine d.o.o.,620000.0
6281086,"LJ. CENTER, ČUDOVITA LOKACIJA V ROŽNI DOLINI",2019,4.0,124.76,Rocco nepremičnine d.o.o.,715000.0
6281088,"LJ. CENTER, PRIJETNA LOKACIJA V ROŽNI DOLINI",2019,4.0,126.32,Rocco nepremičnine d.o.o.,750000.0
6281096,"LJ. VIČ, MIRNA LOKACIJA V ROŽNI DOLINI",2019,4.0,126.8,Rocco nepremičnine d.o.o.,660000.0
6281247,"SAVLJE, BRATOVŠEVA PLOŠČAD",1975,5.0,124.4,ZWELO online nepremičninske storitve d.o.o.,208000.0
6281324,"LJ. BEŽIGRAD, GLINŠKOVA PLOŠČAD",1978,2.0,66.5,ABC nepremičnine d.o.o.,155000.0
6281354,"BS 3, TREBINJSKA ULICA",1977,2.0,54.57,Senon d.o.o.,157000.0
6281434,"LJ. BEŽIGRAD, PARMOVA",2006,1.0,44.3,Nepremičnine Plus d.o.o.,119000.0
6281846,"MURGLE, LJ.",2020,4.0,140.94,IMI Stil d.o.o.,742321.0
6281852,"MURGLE, LJ.",2020,4.0,97.98,IMI Stil d.o.o.,504206.0
6281935,LJ. ŠIŠKA,2009,2.0,74.4,Zasebna ponudba,198000.0
6281953,BEŽIGRAJSKI DVOR,1934,1.5,45.8,MESTO NEPREMIČNIN d.o.o.,136000.0
6281963,TRNOVO,2005,4.0,193.0,RCN d.o.o.,855000.0
6282068,"LJ. ŠIŠKA, ŠENTVID - PRUŠNIKOVA",1966,2.0,67.0,"PRO LAND, nepremičninsko posredovanje, d.o.o.",110000.0
6282242,"LJ. ŠIŠKA, BALKON, ZA INVESTICIJO",1972,2.0,55.2,"STAN nepremičnine d.o.o., Ljubljana",143000.0
6282266,FUŽINE,1986,4.0,96.6,MESTO NEPREMIČNIN d.o.o.,224000.0
6282324,PRULE,1959,3.0,68.03,KREATIVDOM d.o.o.,235000.0
6282328,LJ. BEŽIGRAD,2014,4.0,136.0,MESTO NEPREMIČNIN d.o.o.,645981.0
6282330,LJ. BEŽIGRAD,2014,4.0,135.21,MESTO NEPREMIČNIN d.o.o.,644633.0
6282368,LJ. CENTER,2004,4.0,127.4,LJUBLJANA NEPREMIČNINE d.o.o.,650000.0
6282468,"LJ. MOSTE, POVŠETOVA ULICA",1969,1.0,35.0,ZWELO online nepremičninske storitve d.o.o.,140000.0
6282474,"SAVLJE, GLINŠKOVA PLOŠČAD",1978,2.0,66.5,ZWELO online nepremičninske storitve d.o.o.,155000.0
6282568,LJ. BEŽIGRAD,2014,4.0,90.88,MESTO NEPREMIČNIN d.o.o.,448390.0
6282570,LJ. BEŽIGRAD,2014,4.0,154.97,MESTO NEPREMIČNIN d.o.o.,733171.0
6282572,LJ. BEŽIGRAD,2014,5.0,147.18,MESTO NEPREMIČNIN d.o.o.,638726.0
6282575,LJ. BEŽIGRAD,2014,4.0,101.61,MESTO NEPREMIČNIN d.o.o.,467607.0
6282741,"LJ. MOSTE, TRPINČEVA",1978,2.0,70.5,Maridom nepremičnine d.o.o.,120000.0
6282762,"LJ. MOSTE, TRPINČEVA",1978,2.0,65.7,Maridom nepremičnine d.o.o.,135000.0
6282778,LJ. BEŽIGRAD,2014,4.0,101.38,MESTO NEPREMIČNIN d.o.o.,466688.0
6282779,LJ. BEŽIGRAD,2014,4.0,116.05,MESTO NEPREMIČNIN d.o.o.,521698.0
6282782,LJ. BEŽIGRAD,2014,4.0,101.38,MESTO NEPREMIČNIN d.o.o.,466504.0
6282783,LJ. BEŽIGRAD,2014,3.0,86.9,MESTO NEPREMIČNIN d.o.o.,390647.0
6282874,LJ. CENTER,1906,3.0,75.0,Zasebna ponudba,270000.0
6282975,LJ. BEŽIGRAD,1960,2.0,56.2,Mreža nepremičnin d.o.o.,155000.0
6283002,LJ. BEŽIGRAD,1927,4.0,81.64,Hiša nepremičnine 1 d.o.o.,185000.0
6283065,"LJ. ŠIŠKA, PILON, PARKIRNO MESTO",2008,2.0,55.1,Casa 69 d.o.o.,185000.0
6283066,"MURGLE, LJ.",2020,4.0,97.98,IMI Stil d.o.o.,493467.0
6283071,"MURGLE, LJ.",2020,4.0,122.02,IMI Stil d.o.o.,775700.0
6283167,LJ. CENTER,1886,4.0,167.0,Rocco nepremičnine d.o.o.,615000.0
6283184,"ROŽNA DOLINA, VRHUNSKA LOKACIJA",1907,4.0,125.7,"Stoja trade, d.o.o., Ljubljana",379000.0
6283186,"LJ. CENTER, ODLIČNA IN MIRNA LOKACIJA V CENTRU",1650,3.5,74.1,"Stoja trade, d.o.o., Ljubljana",249000.0
6283189,DRAVLJE,2017,5.0,128.8,Rocco nepremičnine d.o.o.,461345.4
6283192,DRAVLJE,2017,5.0,120.2,Rocco nepremičnine d.o.o.,416995.71
6283193,DRAVLJE,2017,4.0,167.0,Rocco nepremičnine d.o.o.,471969.09
6283219,DRAVLJE,2018,3.0,97.8,Rocco nepremičnine d.o.o.,356063.34
6283227,DRAVLJE,2018,5.0,128.8,Rocco nepremičnine d.o.o.,461345.4
6283235,"LJ. BEŽIGRAD, 1A POGLED NA PARK",1973,1.0,43.7,Studio 68 d.o.o.,135000.0
6283350,"LJ. VIČ, VIŠKA SONČAVA",2009,4.0,97.0,Mreža nepremičnin d.o.o.,325000.0
6283352,LJ. CENTER,1897,3.0,91.2,Mezanin nepremičnine d.o.o.,360000.0
6283354,LJ. ŠIŠKA,2009,2.0,74.4,Mezanin nepremičnine d.o.o.,198000.0
6283380,LJ. CENTER,1963,2.5,85.7,Rocco nepremičnine d.o.o.,269000.0
6283522,"LJ. CENTER, GESTRINOVA ULICA, OB LJUBLJANICI",1929,3.0,96.6,"ENOTA real estate, nepremičninsko posredovanje, Eva Golc, s.p",338000.0
6283676,LJ. ŠIŠKA,1926,3.5,100.0,Rocco nepremičnine d.o.o.,271000.0
6283734,LJ. ŠIŠKA,1986,3.0,87.0,Mezanin nepremičnine d.o.o.,190000.0
6283748,LJ. CENTER,1903,3.0,52.7,"STAN nepremičnine d.o.o., Ljubljana",209000.0
6283827,LJ. BEŽIGRAD,1980,3.5,76.25,Mreža nepremičnin d.o.o.,220000.0
6283849,"LJ. BEŽIGRAD, NOVAKOVA ULICA",1970,2.0,69.0,Zasebna ponudba,178000.0
6283855,LJ. CENTER,1757,3.0,56.0,"Stoja trade, d.o.o., Ljubljana",259000.0
6283942,LJ. CENTER,1911,3.0,79.5,MESTO NEPREMIČNIN d.o.o.,200000.0
6284024,LJ. ŠIŠKA,1986,1.0,50.7,MKA nepremičnine d.o.o.,134900.0
6284044,LJ. CENTER,1940,3.0,79.0,"STAN nepremičnine d.o.o., Ljubljana",350000.0
6284047,"RAKOVNIK, OB DOLENJSKI CESTI",2019,2.0,69.4,Magda - Bohinj d.o.o.,220999.91
6284057,"RAKOVNIK, OB DOLENJSKI CESTI",2019,3.0,69.8,Magda - Bohinj d.o.o.,250719.98
6284066,"RAKOVNIK, OB DOLENJSKI CESTI",2019,3.0,69.8,Magda - Bohinj d.o.o.,225200.33
6284067,"RAKOVNIK, OB DOLENJSKI CESTI",2019,2.5,69.0,Magda - Bohinj d.o.o.,222801.84
6284070,"RAKOVNIK, OB DOLENJSKI CESTI",2019,3.0,69.8,Magda - Bohinj d.o.o.,235663.73
6284073,"RAKOVNIK, RUDNIK, OB DOLENJSKI CESTI",2019,3.0,69.8,Magda - Bohinj d.o.o.,225200.33
6284079,"RAKOVNIK, OB DOLENJSKI CESTI",2019,3.0,69.8,Magda - Bohinj d.o.o.,235663.73
6284081,"RAKOVNIK, OB DOLENJSKI CESTI",2019,3.0,69.8,Magda - Bohinj d.o.o.,225200.33
6284084,LJ. VIČ,2002,5.0,267.3,Vila Portorož d.o.o.,780000.0
6284172,"LJ. ŠIŠKA, NEPOSREDNA BLIŽINA TIVOLIJA",2018,2.0,53.4,Zasebna ponudba,139900.0
6284212,LJ. CENTER,1930,3.0,144.1,"Central RE d.o.o., PE LJUBLJANA",510000.0
6284237,"LJ. BEŽIGRAD, ČRNUČE",1988,2.0,68.6,Mernet d.o.o.,189000.0
